frame,right_elbow_angle,left_elbow_angle,right_shoulder_angle,left_shoulder_angle,hip_angle,knee_angle,phase,label,form
24,148.55994872220552,141.78685979761636,46.75704152038435,41.920413068426285,176.00175848402876,177.94278213878806,down,pushups,good
25,144.96747239113506,135.14209598278933,44.80142603370694,37.81941966605878,175.1723477701397,177.76631933482733,down,pushups,good
26,141.13729542082666,129.809491037631,42.84120823275042,33.8947682010661,173.38997655225273,176.77363131186533,down,pushups,good
27,136.711999233597,123.61297321906918,39.95695263007254,29.354469560502764,172.94018283470197,175.9707809323476,down,pushups,good
28,130.83655044850275,117.51280634833044,35.743924088185835,24.71615539311453,172.48526434233884,175.27653966155606,down,pushups,good
29,127.95744641415244,110.67819024735962,33.5809563803733,19.829558142346595,173.4887233111231,175.62656425826046,down,pushups,good
30,122.78014015632571,105.055450887474,29.9566829499842,15.520491994342995,172.8787383211196,175.272668693448,down,pushups,good
31,116.39238020581011,98.66431502668324,26.07519660279439,11.456455637506142,171.69160959202213,174.38057199541848,down,pushups,good
32,112.0435723324137,96.61116706336917,22.554074172164984,11.523566850204226,171.84516599303734,173.80957843338354,down,pushups,good
33,106.91536070336696,96.10313995659172,18.443337336655336,11.876049533180671,172.86154303382736,173.9906045010323,down,pushups,good
34,101.14284993884488,94.14560896697266,13.736201981081818,10.658223270054744,172.9488722515878,174.22865054063544,down,pushups,good
35,95.49872620372162,90.7497408277262,9.637609837865266,7.9519405047480225,171.94778774703164,173.13164625275866,down,pushups,good
36,90.08542081619616,87.50379458615886,4.576427517272017,5.561147166484008,172.84580709130807,173.28226107855602,down,pushups,good
37,86.31271341948647,86.489281486467,0.4949336856141981,2.764119239636162,173.73561887811567,172.78907342716107,bottom,pushups,good
38,81.65518931750323,84.54648365476359,3.856256032470125,0.6859852943818857,173.58710541559032,172.06388686528797,bottom,pushups,good
39,76.24850939622027,82.4353682382664,9.013627494130525,5.257378156508897,174.1610188646933,172.01403989692116,bottom,pushups,good
40,73.93650842632172,78.76656698782337,12.550589472586864,11.865149053505776,176.99694578934057,174.2070810422117,bottom,pushups,good
41,70.23070772619464,68.19452102254057,15.612561789120615,25.50115762167574,176.7309544802114,175.08171173654935,bottom,pushups,good
42,66.92352324470164,63.05249338891532,19.296516181497992,31.66955282160705,177.91652758185185,175.95293972144609,bottom,pushups,good
43,63.96544042820592,58.02537946271034,22.694759257264664,38.73529129996652,178.3377856834115,175.30069283132212,bottom,pushups,good
44,62.47778787903329,54.91904116408577,24.777081872097018,41.392042225989954,178.44771577827032,173.74847843901068,bottom,pushups,good
45,62.03166487576087,54.04436782793815,25.576189322916097,41.21503593241408,177.53275442645287,171.59822730077389,bottom,pushups,good
46,63.5535592253238,53.13250765491271,25.11844174761346,41.23643497578775,178.22202348017544,170.23930939408484,bottom,pushups,good
47,62.66101426379255,51.73153723637396,25.566329143206744,41.27321346331213,176.7755566138553,168.224047880353,bottom,pushups,good
48,62.2016845216504,50.28600056138173,25.668408630281032,41.47773730355986,176.5829198353886,168.260272709723,bottom,pushups,good
49,62.005418531485326,49.4753160867382,25.82423510363796,41.31719905235345,176.9133870282919,168.8209094830485,bottom,pushups,good
50,61.27497679144054,48.90754310032547,26.61136276915413,41.52467304624649,177.32520888123491,170.84411373489527,bottom,pushups,good
51,61.12561187792926,48.75428743957906,26.39422163065803,41.2507566846908,176.8625793372277,171.31030740923794,bottom,pushups,good
52,61.16002200186076,48.69796617106831,26.221751760615252,41.03976173622922,176.63714503848212,172.05840778461365,bottom,pushups,good
53,60.96156248356672,48.10352195239671,26.20293247078908,41.312664573274425,176.6099666809996,173.06037228457546,bottom,pushups,good
54,59.79897083224131,48.03858014365324,25.899035457877154,40.401103715610994,176.39164648129608,172.6726934061084,bottom,pushups,good
55,58.56486793647621,48.58290858745213,26.036046960263327,38.9204573510941,176.25339152258047,173.12535330920014,bottom,pushups,good
56,57.84155894908513,47.787763851450286,26.230513946238315,39.59655155259814,176.12777592873934,173.2946290922027,bottom,pushups,good
57,57.61102731869581,47.091546735508864,26.4388025927506,40.13758967912583,176.28712319895882,173.2552312600993,bottom,pushups,good
58,57.68107616709312,46.96700734064729,26.316452408731788,40.17896811987089,176.44258463727618,173.29433334824702,bottom,pushups,good
59,58.05967066785122,47.548308498657285,26.03140121943101,39.36441011972745,176.34434091401053,173.10711218526586,bottom,pushups,good
60,59.263344028164354,48.22557888669567,24.426622156551613,37.331643889784246,175.679683246268,172.63568873035217,bottom,pushups,good
61,62.47940266479409,52.49449898362538,20.04426248271041,28.05220713811044,172.07949124947046,170.49034044887244,bottom,pushups,good
62,69.02641714932693,59.682829139955786,13.839499212536792,20.0909845459993,170.79538927976068,169.66483982033395,bottom,pushups,good
63,76.54663022593002,68.46348466791252,7.81996141759094,11.965977928686184,171.8061271273924,169.83277636881115,bottom,pushups,good
64,84.20800134258285,74.67953343765441,0.3886823511502476,6.177114909809035,169.5819106127307,167.5178751690382,bottom,pushups,good
65,91.670826255242,82.21203308281535,6.819397287887254,1.603261653402151,166.50369363595536,165.4595512508174,up,pushups,good
66,98.15430485176076,88.55159170922869,13.534045108173988,8.440757736067498,164.7921033350099,166.10129803307203,up,pushups,good
67,105.1778806306087,96.33132773438548,19.340538443689244,14.17651082883529,165.0193535223671,166.3247421134783,up,pushups,good
68,111.5640223663328,103.46167511455032,25.08217165063448,20.272221613013905,164.39154738242692,166.47062306897885,up,pushups,good
69,118.96707845959963,107.9912186914339,30.17900147645108,23.40937022077964,165.7291581630294,166.2373502824647,up,pushups,good
70,126.115132108191,113.78218425947745,35.649346664,26.99733020584774,166.62811909640112,167.3503172971291,up,pushups,good
71,131.14785458985324,119.94123927535156,38.99066975195437,30.660551483492245,167.45543088861115,168.54688546953196,up,pushups,good
72,137.12620460040992,124.56429119932773,43.28804481371858,34.28316711432063,167.10901633489436,168.64043153732533,up,pushups,good
73,142.1838942214135,131.85563517376488,45.911081274858375,39.44438053047905,168.5169994147109,169.6196559896941,up,pushups,good
74,145.84751943319728,137.0859278033779,46.17584708784314,42.11531559420917,171.15163745213462,170.62479884356796,up,pushups,good
75,148.72931845147846,143.30470829231967,48.47155548407554,46.91500602164454,169.81453791016145,169.9980558081263,up,pushups,good
76,152.20501923647956,148.53499588658917,50.14571483342426,49.93078384651893,169.68984358740548,170.52797875407867,up,pushups,good
77,155.55312876363706,152.57127853192017,52.77886096219036,52.68355591138706,168.23879795364283,170.56082372110376,up,pushups,good
78,157.8873949336844,154.98410150779944,53.70295692126146,54.86191482020037,168.64172574092535,171.56842010213555,up,pushups,good
79,160.04883345873688,157.56420520503488,54.90988407474386,55.79565173425177,169.03787901085386,172.01973081075553,start,pushups,good
80,162.45572953528747,159.444845100502,56.09433970167128,56.148124917674544,169.79360454071306,172.74486719840922,start,pushups,good
81,165.18532808345137,161.31341068493623,57.87355776180486,56.9457568697588,169.14811255745155,172.80391076222006,start,pushups,good
82,168.02048141500174,164.73682820987332,60.04484562850001,59.42753405300086,167.47338589740775,171.216983042228,start,pushups,good
83,170.13007373753356,169.02254099579704,59.84051811740988,61.48945734392145,168.65360537436618,171.51371793246466,start,pushups,good
84,171.58942619532385,171.2798203265302,60.36326255370188,63.11075183308761,168.87518763192634,171.7826169440859,start,pushups,good
85,172.74507570043815,172.62155772924254,60.68659796300946,63.56345964324901,169.3283869145758,172.16734029472988,start,pushups,good
86,173.2128808063609,173.06604208617622,61.56484563955811,64.25224596069765,168.06775598445174,171.6482689625781,start,pushups,good
87,173.38324178772473,172.92972153268843,61.13851757790956,63.97141283731859,169.47664939014388,172.90688259232866,start,pushups,good
88,174.4372295462782,172.98018584934974,61.98952264333938,64.26663717588015,169.44750416910244,173.23471965665016,start,pushups,good
89,174.79537317772662,173.86259441736078,62.25181905246143,64.30598588267686,170.11390496108717,174.1496760000035,start,pushups,good
90,174.05899911257163,172.97372195442952,61.97709069337313,63.85138158943497,169.94773106605945,174.2301319271526,start,pushups,good
91,173.60531468640244,172.4374310307519,61.68868973001438,63.49529337495921,170.09111006860368,174.33664184238177,start,pushups,good
92,173.34085068551676,172.11007604932098,61.41744515182771,63.21263168416083,170.3375372892356,174.44930047685898,start,pushups,good
93,173.17077742062776,171.89675094550918,61.18386972744267,63.00746085704922,170.57556866513428,174.5129332378483,start,pushups,good
94,173.0737759086264,171.75360213745213,60.99319595139751,62.84961294068117,170.77328463645446,174.54065158054604,start,pushups,good
95,173.026832598363,171.6701219068351,60.83609083723262,62.73350216303727,170.96173573136434,174.56685812830895,start,pushups,good
96,173.0065307737503,171.60481036538306,60.72638929697609,62.65139538811962,171.0797327909964,174.56257322530436,start,pushups,good
97,172.9888923286164,171.57295078225593,60.643021707344296,62.58008840570857,171.1212457802337,174.47108037531476,start,pushups,good
98,172.97694377585822,171.54988154306133,60.58009357656548,62.53428820619279,171.16826154956414,174.42049661723073,start,pushups,good
99,172.96845411319097,171.53661714220925,60.532397123513306,62.48824280909048,171.19972429565513,174.36711823135144,start,pushups,good
100,172.9629826406268,171.52629397451,60.49061543920747,62.44748642770231,171.24184916399835,174.34483452560863,start,pushups,good
101,172.96196222388048,171.51364024335024,60.47120914627961,62.42252803844332,171.27156213373854,174.3508145589164,start,pushups,good
102,172.9663287644345,171.49247021539506,60.41375108547903,62.38418908482944,171.3854631239972,174.38214227074272,start,pushups,good
103,172.95925396297946,171.47787191169834,60.3554494779658,62.34801556191611,171.47859932417052,174.4035356565294,start,pushups,good
104,172.94867725104515,171.46677765410274,60.30262493477088,62.32319001266754,171.5445175029234,174.40353912219342,start,pushups,good
105,172.93225824567338,171.43778949610638,60.24600688597534,62.29005935792793,171.6229800774193,174.4289158188224,start,pushups,good
106,172.9234461988312,171.41672121431898,60.20048293121121,62.26874515240337,171.69322804004312,174.45312642996504,start,pushups,good
107,172.9182346433559,171.4087469753908,60.166843363942725,62.24755318278058,171.7462362881187,174.473999618934,start,pushups,good
108,172.91412980994835,171.40332741343315,60.139100793065104,62.22909125990655,171.79116970057515,174.48826848425097,start,pushups,good
109,172.90800278113608,171.3984662915916,60.104631175288986,62.211167074603786,171.84579116697415,174.50699294153523,start,pushups,good
110,172.90254061705406,171.39200928107417,60.071516957720526,62.19344950579674,171.89647452873558,174.52142344788106,start,pushups,good
111,172.897104790341,171.38712356923477,60.04547100540956,62.17800188582007,171.9305293847863,174.52535009108192,start,pushups,good
112,172.89393304881617,171.38020745945695,60.02755007136676,62.162005188739485,171.95078563589098,174.51914632204262,start,pushups,good
113,172.88994619157046,171.37498962515073,60.00709400359965,62.147284430146485,171.97892823454973,174.52500271983337,start,pushups,good
114,172.88298925752133,171.3686577003224,59.97686138371566,62.13547814556185,172.02009470758506,174.53568972400868,start,pushups,good
115,172.87816645360832,171.36570694807975,59.95826657124738,62.12646225444134,172.04045907389337,174.53545670798562,start,pushups,good
116,172.87064357182496,171.35481715333842,59.93002648916983,62.11204416301144,172.07727726523515,174.54633371433343,start,pushups,good
117,172.8643421516257,171.34656341573898,59.90646318158541,62.09752410473151,172.1081105202859,174.5556084126197,start,pushups,good
118,172.85750064903743,171.3396285916706,59.88674801704671,62.0821025154098,172.13039545290644,174.5611090612002,start,pushups,good
119,172.85164236203084,171.332678924242,59.86426878839767,62.07035048418701,172.16118785437553,174.57042549341577,start,pushups,good
120,172.8472342595691,171.32850290455636,59.84398938258261,62.06165985857648,172.19001326591692,174.57644920172302,start,pushups,good
121,172.84479448406898,171.3179410287245,59.816414034087884,62.0437265339213,172.22141989906928,174.56376306691772,start,pushups,good
122,172.83468762944463,171.25922552312397,59.78099522432111,61.97276476378239,172.33903945569614,174.69191495967306,start,pushups,good
123,172.82907103029737,171.24527608410258,59.69395215917257,61.910011773800896,172.5085848608091,174.7719420374012,start,pushups,good
1,173.64175404179213,171.4391022162466,61.06306447802702,62.49034171984327,170.93445782818466,173.91703044946053,start,pushups,good
